"month","UF","admissions","dismissals","source"
"2022-02","PA",32352,29075,"Novo CAGED"
"2022-02","PB",15065,16602,"Novo CAGED"
"2022-02","PE",43524,42990,"Novo CAGED"
"2022-02","PI",10741,8947,"Novo CAGED"
"2022-02","PR",170495,142106,"Novo CAGED"
"2022-02","RJ",127259,106831,"Novo CAGED"
"2022-02","RN",15419,13830,"Novo CAGED"
"2022-02","RO",14085,11357,"Novo CAGED"
"2022-02","RR",3891,2833,"Novo CAGED"
"2022-02","RS",137953,111745,"Novo CAGED"
"2022-02","SC",149487,120881,"Novo CAGED"
"2022-02","SE",9926,8206,"Novo CAGED"
"2022-02","SP",626081,527888,"Novo CAGED"
"2022-02","TO",9684,7957,"Novo CAGED"
"2022-03","AC",4161,3395,"Novo CAGED"
"2022-03","AL",11801,21880,"Novo CAGED"
"2022-03","AM",18079,16406,"Novo CAGED"
"2022-03","AP",3844,2619,"Novo CAGED"
"2022-03","BA",74220,66268,"Novo CAGED"
"2022-03","CE",44540,41154,"Novo CAGED"
"2022-03","DF",33701,29123,"Novo CAGED"
"2022-03","ES",38862,35915,"Novo CAGED"
"2022-03","GO",75579,67169,"Novo CAGED"
"2022-03","MA",19008,17397,"Novo CAGED"
"2022-03","MG",223144,194776,"Novo CAGED"
"2022-03","MS",34423,28423,"Novo CAGED"
"2022-03","MT",49394,48750,"Novo CAGED"
"2022-03","PA",33573,31224,"Novo CAGED"
"2022-03","PB",15100,14228,"Novo CAGED"
"2022-03","PE",42884,49134,"Novo CAGED"
"2022-03","PI",10361,9513,"Novo CAGED"
"2022-03","PR",157073,148437,"Novo CAGED"
"2022-03","RJ",124153,112743,"Novo CAGED"
"2022-03","RN",14530,15591,"Novo CAGED"
"2022-03","RO",13631,12166,"Novo CAGED"
"2022-03","RR",3587,3200,"Novo CAGED"
"2022-03","RS",137779,124316,"Novo CAGED"
"2022-03","SC",139011,127856,"Novo CAGED"
"2022-03","SE",9049,11576,"Novo CAGED"
"2022-03","SP",601341,562076,"Novo CAGED"
"2022-03","TO",10155,8630,"Novo CAGED"
"2022-04","AC",3986,3186,"Novo CAGED"
"2022-04","AL",13071,13305,"Novo CAGED"
"2022-04","AM",19220,15520,"Novo CAGED"
"2022-04","AP",3110,2355,"Novo CAGED"
"2022-04","BA",74882,58975,"Novo CAGED"
"2022-04","CE",40931,35618,"Novo CAGED"
"2022-04","DF",32349,26863,"Novo CAGED"
"2022-04","ES",39260,33833,"Novo CAGED"
"2022-04","GO",77674,64360,"Novo CAGED"
"2022-04","MA",20212,16800,"Novo CAGED"
"2022-04","MG",205998,185103,"Novo CAGED"
"2022-04","MS",29564,26904,"Novo CAGED"
"2022-04","MT",47676,43338,"Novo CAGED"
"2022-04","PA",33167,28641,"Novo CAGED"
"2022-04","PB",15655,13243,"Novo CAGED"
"2022-04","PE",40300,41180,"Novo CAGED"
"2022-04","PI",10590,9576,"Novo CAGED"
"2022-04","PR",138815,129717,"Novo CAGED"
"2022-04","RJ",130823,108350,"Novo CAGED"
"2022-04","RN",15784,14162,"Novo CAGED"
"2022-04","RO",12451,11130,"Novo CAGED"
"2022-04","RR",4056,3616,"Novo CAGED"
"2022-04","RS",116922,108358,"Novo CAGED"
"2022-04","SC",118660,111479,"Novo CAGED"
"2022-04","SE",9138,7453,"Novo CAGED"
"2022-04","SP",581883,525031,"Novo CAGED"
"2022-04","TO",8995,8394,"Novo CAGED"
"2022-05","AC",4830,3923,"Novo CAGED"
"2022-05","AL",15011,11583,"Novo CAGED"
"2022-05","AM",19830,15655,"Novo CAGED"
"2022-05","AP",3308,2978,"Novo CAGED"
"2022-05","BA",77684,60633,"Novo CAGED"
"2022-05","CE",45434,37962,"Novo CAGED"
"2022-05","DF",34095,29638,"Novo CAGED"
"2022-05","ES",49503,36237,"Novo CAGED"
"2022-05","GO",78989,63935,"Novo CAGED"
"2022-05","MA",22121,17157,"Novo CAGED"
"2022-05","MG",221287,190688,"Novo CAGED"
"2022-05","MS",32622,25843,"Novo CAGED"
"2022-05","MT",52059,43503,"Novo CAGED"
"2022-05","PA",36110,29566,"Novo CAGED"
"2022-05","PB",15839,12686,"Novo CAGED"
"2022-05","PE",44599,38101,"Novo CAGED"
"2022-05","PI",11859,9163,"Novo CAGED"
"2022-05","PR",147924,133844,"Novo CAGED"
"2022-05","RJ",129361,108936,"Novo CAGED"
"2022-05","RN",17338,13770,"Novo CAGED"
"2022-05","RO",13379,11306,"Novo CAGED"
"2022-05","RR",3623,3170,"Novo CAGED"
"2022-05","RS",116524,112350,"Novo CAGED"
"2022-05","SC",125871,118437,"Novo CAGED"
"2022-05","SE",9056,8174,"Novo CAGED"
"2022-05","SP",610167,526128,"Novo CAGED"
"2022-05","TO",10171,8222,"Novo CAGED"
"2022-06","AC",4780,3596,"Novo CAGED"
"2022-06","AL",13429,9925,"Novo CAGED"
"2022-06","AM",21042,15805,"Novo CAGED"
"2022-06","AP",3807,2941,"Novo CAGED"
"2022-06","BA",70096,56737,"Novo CAGED"
"2022-06","CE",46233,36636,"Novo CAGED"
"2022-06","DF",33269,28928,"Novo CAGED"
"2022-06","ES",39380,37062,"Novo CAGED"
"2022-06","GO",77677,65320,"Novo CAGED"
"2022-06","MA",23248,16515,"Novo CAGED"
"2022-06","MG",215537,182165,"Novo CAGED"
"2022-06","MS",30247,25929,"Novo CAGED"
"2022-06","MT",55291,41285,"Novo CAGED"
"2022-06","PA",38300,28466,"Novo CAGED"
"2022-06","PB",15816,12183,"Novo CAGED"
"2022-06","PE",43326,36192,"Novo CAGED"
"2022-06","PI",12862,8668,"Novo CAGED"
"2022-06","PR",144766,130721,"Novo CAGED"
"2022-06","RJ",126214,103182,"Novo CAGED"
"2022-06","RN",16875,13146,"Novo CAGED"
"2022-06","RO",13606,11107,"Novo CAGED"
"2022-06","RR",3638,3100,"Novo CAGED"
"2022-06","RS",112958,105065,"Novo CAGED"
"2022-06","SC",119618,109954,"Novo CAGED"
"2022-06","SE",8554,7718,"Novo CAGED"
"2022-06","SP",585745,510724,"Novo CAGED"
"2022-06","TO",9914,8264,"Novo CAGED"
"2022-07","AC",4896,3870,"Novo CAGED"
"2022-07","AL",12602,10684,"Novo CAGED"
"2022-07","AM",21793,18171,"Novo CAGED"
"2022-07","AP",3546,2783,"Novo CAGED"
"2022-07","BA",73743,60632,"Novo CAGED"
"2022-07","CE",48261,38164,"Novo CAGED"
"2022-07","DF",34215,29999,"Novo CAGED"
"2022-07","ES",37051,37565,"Novo CAGED"
"2022-07","GO",73512,64440,"Novo CAGED"
"2022-07","MA",22862,17554,"Novo CAGED"
"2022-07","MG",209375,189835,"Novo CAGED"
"2022-07","MS",31259,27287,"Novo CAGED"
"2022-07","MT",52481,44442,"Novo CAGED"
"2022-07","PA",36012,29979,"Novo CAGED"
"2022-07","PB",17315,13171,"Novo CAGED"
"2022-07","PE",49206,40122,"Novo CAGED"
"2022-07","PI",11198,9168,"Novo CAGED"
"2022-07","PR",148847,132797,"Novo CAGED"
"2022-07","RJ",121134,107786,"Novo CAGED"
"2022-07","RN",17076,14560,"Novo CAGED"
"2022-07","RO",13469,11912,"Novo CAGED"
"2022-07","RR",3755,3164,"Novo CAGED"
"2022-07","RS",114957,107464,"Novo CAGED"
"2022-07","SC",116726,112133,"Novo CAGED"
"2022-07","SE",9399,8579,"Novo CAGED"
"2022-07","SP",580929,512764,"Novo CAGED"
"2022-07","TO",10516,8013,"Novo CAGED"
"2022-08","AC",4477,3612,"Novo CAGED"
"2022-08","AL",16114,11756,"Novo CAGED"
"2022-08","AM",22537,18410,"Novo CAGED"
"2022-08","AP",3926,2922,"Novo CAGED"
"2022-08","BA",81977,64892,"Novo CAGED"
"2022-08","CE",50829,42122,"Novo CAGED"
"2022-08","DF",35994,30655,"Novo CAGED"
"2022-08","ES",42474,38129,"Novo CAGED"
"2022-08","GO",78259,70670,"Novo CAGED"
"2022-08","MA",24761,19219,"Novo CAGED"
"2022-08","MG",227914,201361,"Novo CAGED"
"2022-08","MS",33107,28770,"Novo CAGED"
"2022-08","MT",52571,48515,"Novo CAGED"
"2022-08","PA",39871,32697,"Novo CAGED"
"2022-08","PB",20597,14179,"Novo CAGED"
"2022-08","PE",57555,42295,"Novo CAGED"
"2022-08","PI",11986,11126,"Novo CAGED"
"2022-08","PR",156561,141462,"Novo CAGED"
"2022-08","RJ",142801,112126,"Novo CAGED"
"2022-08","RN",21806,15139,"Novo CAGED"
"2022-08","RO",14297,12391,"Novo CAGED"
"2022-08","RR",4229,3135,"Novo CAGED"
"2022-08","RS",124211,114428,"Novo CAGED"
"2022-08","SC",129146,119045,"Novo CAGED"
"2022-08","SE",9959,8070,"Novo CAGED"
"2022-08","SP",621951,545492,"Novo CAGED"
"2022-08","TO",11261,9081,"Novo CAGED"
"2022-09","AC",3799,3038,"Novo CAGED"
"2022-09","AL",26693,11054,"Novo CAGED"
"2022-09","AM",21286,16075,"Novo CAGED"
"2022-09","AP",3578,2840,"Novo CAGED"
"2022-09","BA",74874,59274,"Novo CAGED"
"2022-09","CE",50487,38396,"Novo CAGED"
"2022-09","DF",35461,28653,"Novo CAGED"
"2022-09","ES",41062,33327,"Novo CAGED"
"2022-09","GO",74262,65885,"Novo CAGED"
"2022-09","MA",23412,16330,"Novo CAGED"
"2022-09","MG",213101,190576,"Novo CAGED"
"2022-09","MS",31079,27022,"Novo CAGED"
"2022-09","MT",50826,44494,"Novo CAGED"
"2022-09","PA",39415,31566,"Novo CAGED"
"2022-09","PB",16777,12958,"Novo CAGED"
"2022-09","PE",58782,38039,"Novo CAGED"
"2022-09","PI",12035,9254,"Novo CAGED"
"2022-09","PR",141174,128186,"Novo CAGED"
"2022-09","RJ",130363,115263,"Novo CAGED"
"2022-09","RN",18352,14120,"Novo CAGED"
"2022-09","RO",13173,11428,"Novo CAGED"
"2022-09","RR",3901,2814,"Novo CAGED"
"2022-09","RS",113502,103162,"Novo CAGED"
"2022-09","SC",123759,108735,"Novo CAGED"
"2022-09","SE",13139,7861,"Novo CAGED"
"2022-09","SP",571492,509248,"Novo CAGED"
"2022-09","TO",10549,8530,"Novo CAGED"
"2022-10","AC",3850,3175,"Novo CAGED"
"2022-10","AL",15410,11046,"Novo CAGED"
"2022-10","AM",19796,16314,"Novo CAGED"
"2022-10","AP",3248,3747,"Novo CAGED"
"2022-10","BA",70303,63572,"Novo CAGED"
"2022-10","CE",44194,39184,"Novo CAGED"
"2022-10","DF",33231,28431,"Novo CAGED"
"2022-10","ES",37514,34342,"Novo CAGED"
"2022-10","GO",68868,67922,"Novo CAGED"
"2022-10","MA",20068,16941,"Novo CAGED"
"2022-10","MG",193513,186184,"Novo CAGED"
"2022-10","MS",27087,25430,"Novo CAGED"
"2022-10","MT",46136,45327,"Novo CAGED"
"2022-10","PA",34876,33425,"Novo CAGED"
"2022-10","PB",14282,13037,"Novo CAGED"
"2022-10","PE",46596,38300,"Novo CAGED"
"2022-10","PI",10184,9265,"Novo CAGED"
"2022-10","PR",136092,125656,"Novo CAGED"
"2022-10","RJ",113865,105273,"Novo CAGED"
"2022-10","RN",15155,13202,"Novo CAGED"
"2022-10","RO",12086,11487,"Novo CAGED"
"2022-10","RR",3837,3328,"Novo CAGED"
"2022-10","RS",114018,100168,"Novo CAGED"
"2022-10","SC",118189,111172,"Novo CAGED"
"2022-10","SE",9012,8029,"Novo CAGED"
"2022-10","SP",559351,497812,"Novo CAGED"
"2022-10","TO",9344,8306,"Novo CAGED"
"2022-11","AC",3540,3079,"Novo CAGED"
"2022-11","AL",13452,10788,"Novo CAGED"
"2022-11","AM",18926,16812,"Novo CAGED"
"2022-11","AP",3134,3265,"Novo CAGED"
"2022-11","BA",65230,60987,"Novo CAGED"
"2022-11","CE",43542,36985,"Novo CAGED"
"2022-11","DF",31818,27684,"Novo CAGED"
"2022-11","ES",36505,32804,"Novo CAGED"
"2022-11","GO",63656,66168,"Novo CAGED"
"2022-11","MA",19670,17935,"Novo CAGED"
"2022-11","MG",187486,184202,"Novo CAGED"
"2022-11","MS",27531,25899,"Novo CAGED"
"2022-11","MT",40732,45191,"Novo CAGED"
"2022-11","PA",31990,33168,"Novo CAGED"
"2022-11","PB",14754,12202,"Novo CAGED"
"2022-11","PE",45955,37702,"Novo CAGED"
"2022-11","PI",10030,10079,"Novo CAGED"
"2022-11","PR",128054,123164,"Novo CAGED"
"2022-11","RJ",125350,100174,"Novo CAGED"
"2022-11","RN",15418,13613,"Novo CAGED"
"2022-11","RO",10729,10503,"Novo CAGED"
"2022-11","RR",3842,3125,"Novo CAGED"
"2022-11","RS",111380,99745,"Novo CAGED"
"2022-11","SC",108835,104587,"Novo CAGED"
"2022-11","SE",8540,7297,"Novo CAGED"
"2022-11","SP",560433,506093,"Novo CAGED"
"2022-11","TO",9277,8469,"Novo CAGED"
"2022-12","AC",2366,3167,"Novo CAGED"
"2022-12","AL",9906,13816,"Novo CAGED"
"2022-12","AM",13300,18703,"Novo CAGED"
"2022-12","AP",2437,3416,"Novo CAGED"
"2022-12","BA",54958,71217,"Novo CAGED"
"2022-12","CE",30570,37539,"Novo CAGED"
"2022-12","DF",26494,34756,"Novo CAGED"
"2022-12","ES",30276,37359,"Novo CAGED"
"2022-12","GO",53659,65881,"Novo CAGED"
"2022-12","MA",15024,19935,"Novo CAGED"
"2022-12","MG",148079,195030,"Novo CAGED"
"2022-12","MS",21843,28587,"Novo CAGED"
"2022-12","MT",35801,44665,"Novo CAGED"
"2022-12","PA",25124,40390,"Novo CAGED"
"2022-12","PB",12063,14451,"Novo CAGED"
"2022-12","PE",34698,44093,"Novo CAGED"
"2022-12","PI",7826,11856,"Novo CAGED"
"2022-12","PR",101578,137822,"Novo CAGED"
"2022-12","RJ",107398,115622,"Novo CAGED"
"2022-12","RN",12859,15877,"Novo CAGED"
"2022-12","RO",9049,10402,"Novo CAGED"
"2022-12","RR",2811,3777,"Novo CAGED"
"2022-12","RS",86650,114577,"Novo CAGED"
"2022-12","SC",83285,122582,"Novo CAGED"
"2022-12","SE",7193,8483,"Novo CAGED"
"2022-12","SP",434325,580991,"Novo CAGED"
"2022-12","TO",6637,9170,"Novo CAGED"
"2023-01","AC",3641,4289,"Novo CAGED"
"2023-01","AL",13282,13415,"Novo CAGED"
"2023-01","AM",19391,18955,"Novo CAGED"
"2023-01","AP",3305,3239,"Novo CAGED"
"2023-01","BA",69684,66040,"Novo CAGED"
"2023-01","CE",44657,47638,"Novo CAGED"
"2023-01","DF",31903,32972,"Novo CAGED"
"2023-01","ES",39760,38125,"Novo CAGED"
"2023-01","GO",78243,67629,"Novo CAGED"
"2023-01","MA",19660,18603,"Novo CAGED"
"2023-01","MG",196282,197936,"Novo CAGED"
"2023-01","MS",33885,29096,"Novo CAGED"
"2023-01","MT",59378,44251,"Novo CAGED"
"2023-01","PA",33449,35342,"Novo CAGED"
"2023-01","PB",14528,16251,"Novo CAGED"
"2023-01","PE",45665,45338,"Novo CAGED"
"2023-01","PI",10074,9798,"Novo CAGED"
"2023-01","PR",145876,139575,"Novo CAGED"
"2023-01","RJ",117047,117605,"Novo CAGED"
"2023-01","RN",15540,15577,"Novo CAGED"
"2023-01","RO",12148,12645,"Novo CAGED"
"2023-01","RR",4643,3674,"Novo CAGED"
"2023-01","RS",121927,111538,"Novo CAGED"
"2023-01","SC",134150,118454,"Novo CAGED"
"2023-01","SE",9621,10038,"Novo CAGED"
"2023-01","SP",572994,554447,"Novo CAGED"
"2023-01","TO",9835,8737,"Novo CAGED"
"2023-02","AC",4176,3364,"Novo CAGED"
"2023-02","AL",11656,11487,"Novo CAGED"
"2023-02","AM",18240,16674,"Novo CAGED"
"2023-02","AP",2984,2835,"Novo CAGED"
"2023-02","BA",69366,61265,"Novo CAGED"
"2023-02","CE",43169,38821,"Novo CAGED"
"2023-02","DF",36792,29275,"Novo CAGED"
"2023-02","ES",39368,35802,"Novo CAGED"
"2023-02","GO",75453,63918,"Novo CAGED"
"2023-02","MA",18068,17237,"Novo CAGED"
"2023-02","MG",218271,191005,"Novo CAGED"
"2023-02","MS",34566,28641,"Novo CAGED"
"2023-02","MT",51249,46180,"Novo CAGED"
"2023-02","PA",35095,29536,"Novo CAGED"
"2023-02","PB",15000,14486,"Novo CAGED"
"2023-02","PE",47443,40682,"Novo CAGED"
"2023-02","PI",10279,9357,"Novo CAGED"
"2023-02","PR",162776,138651,"Novo CAGED"
"2023-02","RJ",126121,111491,"Novo CAGED"
"2023-02","RN",15190,14763,"Novo CAGED"
"2023-02","RO",14177,11779,"Novo CAGED"
"2023-02","RR",3917,3703,"Novo CAGED"
"2023-02","RS",133045,112906,"Novo CAGED"
"2023-02","SC",140663,120987,"Novo CAGED"
"2023-02","SE",9312,8014,"Novo CAGED"
"2023-02","SP",591842,526965,"Novo CAGED"
"2023-02","TO",10521,8607,"Novo CAGED"
"2023-03","AC",4738,4172,"Novo CAGED"
"2023-03","AL",14951,14824,"Novo CAGED"
"2023-03","AM",19634,18087,"Novo CAGED"
"2023-03","AP",3207,3248,"Novo CAGED"
"2023-03","BA",82035,72707,"Novo CAGED"
"2023-03","CE",47553,42808,"Novo CAGED"
"2023-03","DF",36276,31177,"Novo CAGED"
"2023-03","ES",46457,42009,"Novo CAGED"
"2023-03","GO",86222,72552,"Novo CAGED"
"2023-03","MA",21582,18824,"Novo CAGED"
"2023-03","MG",255643,216953,"Novo CAGED"
"2023-03","MS",37064,33396,"Novo CAGED"
"2023-03","MT",52803,52823,"Novo CAGED"
"2023-03","PA",37778,33747,"Novo CAGED"
"2023-03","PB",17226,18041,"Novo CAGED"
"2023-03","PE",46427,51692,"Novo CAGED"
"2023-03","PI",12111,10181,"Novo CAGED"
"2023-03","PR",170534,157142,"Novo CAGED"
"2023-03","RJ",143954,124527,"Novo CAGED"
"2023-03","RN",18036,18114,"Novo CAGED"
"2023-03","RO",14135,13044,"Novo CAGED"
"2023-03","RR",4765,3708,"Novo CAGED"
"2023-03","RS",149307,137130,"Novo CAGED"
"2023-03","SC",147396,135513,"Novo CAGED"
"2023-03","SE",10760,9371,"Novo CAGED"
"2023-03","SP",664639,613011,"Novo CAGED"
"2023-03","TO",11550,9728,"Novo CAGED"
"2023-04","AC",3659,3503,"Novo CAGED"
"2023-04","AL",12148,16211,"Novo CAGED"
"2023-04","AM",18497,16533,"Novo CAGED"
"2023-04","AP",2820,2426,"Novo CAGED"
"2023-04","BA",74386,63134,"Novo CAGED"
"2023-04","CE",42883,38395,"Novo CAGED"
"2023-04","DF",31807,26039,"Novo CAGED"
"2023-04","ES",40150,34361,"Novo CAGED"
"2023-04","GO",77787,65862,"Novo CAGED"
"2023-04","MA",18503,16302,"Novo CAGED"
"2023-04","MG",213902,186472,"Novo CAGED"
"2023-04","MS",32402,28770,"Novo CAGED"
"2023-04","MT",48036,44365,"Novo CAGED"
"2023-04","PA",35312,29270,"Novo CAGED"
"2023-04","PB",13960,17141,"Novo CAGED"
"2023-04","PE",42439,44864,"Novo CAGED"
"2023-04","PI",11763,9880,"Novo CAGED"
"2023-04","PR",142517,133090,"Novo CAGED"
"2023-04","RJ",122110,103996,"Novo CAGED"
"2023-04","RN",15877,14300,"Novo CAGED"
"2023-04","RO",12199,11391,"Novo CAGED"
"2023-04","RR",3982,3378,"Novo CAGED"
"2023-04","RS",120887,109397,"Novo CAGED"
"2023-04","SC",119009,111997,"Novo CAGED"
"2023-04","SE",9427,9996,"Novo CAGED"
"2023-04","SP",579437,524400,"Novo CAGED"
"2023-04","TO",9269,8387,"Novo CAGED"
"2023-05","AC",4508,3946,"Novo CAGED"
"2023-05","AL",13246,21434,"Novo CAGED"
"2023-05","AM",20191,18304,"Novo CAGED"
"2023-05","AP",3056,2998,"Novo CAGED"
"2023-05","BA",76189,66761,"Novo CAGED"
"2023-05","CE",46216,42781,"Novo CAGED"
"2023-05","DF",33418,31842,"Novo CAGED"
"2023-05","ES",53928,40335,"Novo CAGED"
"2023-05","GO",78198,71901,"Novo CAGED"
"2023-05","MA",20303,17881,"Novo CAGED"
"2023-05","MG",236174,209548,"Novo CAGED"
"2023-05","MS",34253,31003,"Novo CAGED"
"2023-05","MT",52570,49220,"Novo CAGED"
"2023-05","PA",38990,31720,"Novo CAGED"
"2023-05","PB",17235,14367,"Novo CAGED"
"2023-05","PE",47239,46775,"Novo CAGED"
"2023-05","PI",12707,10039,"Novo CAGED"
"2023-05","PR",152265,144480,"Novo CAGED"
"2023-05","RJ",127026,114608,"Novo CAGED"
"2023-05","RN",17162,15404,"Novo CAGED"
"2023-05","RO",14111,12399,"Novo CAGED"
"2023-05","RR",3626,3656,"Novo CAGED"
"2023-05","RS",119159,121670,"Novo CAGED"
"2023-05","SC",128253,124657,"Novo CAGED"
"2023-05","SE",9606,9778,"Novo CAGED"
"2023-05","SP",617248,567136,"Novo CAGED"
"2023-05","TO",10753,9588,"Novo CAGED"
"2023-06","AC",4401,3383,"Novo CAGED"
"2023-06","AL",13549,12084,"Novo CAGED"
"2023-06","AM",20129,17948,"Novo CAGED"
"2023-06","AP",3270,2769,"Novo CAGED"
"2023-06","BA",71199,62880,"Novo CAGED"
"2023-06","CE",48059,41488,"Novo CAGED"
"2023-06","DF",33300,30557,"Novo CAGED"
"2023-06","ES",42581,41945,"Novo CAGED"
"2023-06","GO",76905,71814,"Novo CAGED"
"2023-06","MA",23574,18685,"Novo CAGED"
"2023-06","MG",221608,196071,"Novo CAGED"
"2023-06","MS",31951,28921,"Novo CAGED"
"2023-06","MT",55344,44661,"Novo CAGED"
"2023-06","PA",39757,32905,"Novo CAGED"
"2023-06","PB",14608,14831,"Novo CAGED"
"2023-06","PE",46069,40742,"Novo CAGED"
"2023-06","PI",14092,9922,"Novo CAGED"
"2023-06","PR",145477,137578,"Novo CAGED"
"2023-06","RJ",123639,110149,"Novo CAGED"
"2023-06","RN",18460,15986,"Novo CAGED"
"2023-06","RO",13946,11896,"Novo CAGED"
"2023-06","RR",3300,3421,"Novo CAGED"
"2023-06","RS",112240,112451,"Novo CAGED"
"2023-06","SC",118427,116528,"Novo CAGED"
"2023-06","SE",8940,8308,"Novo CAGED"
"2023-06","SP",586906,550488,"Novo CAGED"
"2023-06","TO",11176,9552,"Novo CAGED"
"2023-07","AC",4213,3472,"Novo CAGED"
"2023-07","AL",13605,11436,"Novo CAGED"
"2023-07","AM",21211,17488,"Novo CAGED"
"2023-07","AP",3809,2818,"Novo CAGED"
"2023-07","BA",72577,67397,"Novo CAGED"
"2023-07","CE",47597,41107,"Novo CAGED"
"2023-07","DF",35042,30767,"Novo CAGED"
"2023-07","ES",41987,40176,"Novo CAGED"
"2023-07","GO",74011,68576,"Novo CAGED"
"2023-07","MA",20932,18346,"Novo CAGED"
"2023-07","MG",212464,200111,"Novo CAGED"
"2023-07","MS",32136,29750,"Novo CAGED"
"2023-07","MT",52869,46655,"Novo CAGED"
"2023-07","PA",38238,31300,"Novo CAGED"
"2023-07","PB",17447,13970,"Novo CAGED"
"2023-07","PE",46226,41825,"Novo CAGED"
"2023-07","PI",13686,9957,"Novo CAGED"
"2023-07","PR",143393,136209,"Novo CAGED"
"2023-07","RJ",122470,109760,"Novo CAGED"
"2023-07","RN",18950,15419,"Novo CAGED"
"2023-07","RO",13639,12667,"Novo CAGED"
"2023-07","RR",3590,3362,"Novo CAGED"
"2023-07","RS",109217,111346,"Novo CAGED"
"2023-07","SC",116639,114419,"Novo CAGED"
"2023-07","SE",9321,8829,"Novo CAGED"
"2023-07","SP",578329,534998,"Novo CAGED"
"2023-07","TO",10375,9212,"Novo CAGED"
"2023-08","AC",4406,3958,"Novo CAGED"
"2023-08","AL",16761,13378,"Novo CAGED"
"2023-08","AM",23053,18500,"Novo CAGED"
"2023-08","AP",4016,3027,"Novo CAGED"
"2023-08","BA",82230,70712,"Novo CAGED"
"2023-08","CE",54276,43344,"Novo CAGED"
"2023-08","DF",37207,33340,"Novo CAGED"
"2023-08","ES",43789,43474,"Novo CAGED"
"2023-08","GO",80421,74270,"Novo CAGED"
"2023-08","MA",22916,20507,"Novo CAGED"
"2023-08","MG",233002,217765,"Novo CAGED"
"2023-08","MS",35694,32468,"Novo CAGED"
"2023-08","MT",54870,50237,"Novo CAGED"
"2023-08","PA",42553,35650,"Novo CAGED"
"2023-08","PB",23284,14502,"Novo CAGED"
"2023-08","PE",59515,43949,"Novo CAGED"
"2023-08","PI",13556,10792,"Novo CAGED"
"2023-08","PR",160230,146662,"Novo CAGED"
"2023-08","RJ",136585,117593,"Novo CAGED"
"2023-08","RN",22036,16061,"Novo CAGED"
"2023-08","RO",14539,12600,"Novo CAGED"
"2023-08","RR",4099,3410,"Novo CAGED"
"2023-08","RS",123106,120545,"Novo CAGED"
"2023-08","SC",131824,125122,"Novo CAGED"
"2023-08","SE",11235,8790,"Novo CAGED"
"2023-08","SP",642890,577428,"Novo CAGED"
"2023-08","TO",12076,9745,"Novo CAGED"
"2023-09","AC",3804,3444,"Novo CAGED"
"2023-09","AL",27443,11283,"Novo CAGED"
"2023-09","AM",19809,16836,"Novo CAGED"
"2023-09","AP",3852,2825,"Novo CAGED"
"2023-09","BA",72460,62606,"Novo CAGED"
"2023-09","CE",50402,39919,"Novo CAGED"
"2023-09","DF",34061,29968,"Novo CAGED"
"2023-09","ES",40325,35910,"Novo CAGED"
"2023-09","GO",74409,69920,"Novo CAGED"
"2023-09","MA",21453,18603,"Novo CAGED"
"2023-09","MG",208504,195873,"Novo CAGED"
"2023-09","MS",31656,29855,"Novo CAGED"
"2023-09","MT",51655,47245,"Novo CAGED"
"2023-09","PA",40525,31484,"Novo CAGED"
"2023-09","PB",17766,13573,"Novo CAGED"
"2023-09","PE",57870,39006,"Novo CAGED"
"2023-09","PI",12627,10133,"Novo CAGED"
"2023-09","PR",142469,133423,"Novo CAGED"
"2023-09","RJ",126868,108870,"Novo CAGED"
"2023-09","RN",19348,15094,"Novo CAGED"
"2023-09","RO",13191,11826,"Novo CAGED"
"2023-09","RR",3981,3218,"Novo CAGED"
"2023-09","RS",104420,103153,"Novo CAGED"
"2023-09","SC",122880,110863,"Novo CAGED"
"2023-09","SE",13883,7927,"Novo CAGED"
"2023-09","SP",582205,534899,"Novo CAGED"
"2023-09","TO",10306,8985,"Novo CAGED"
"2023-10","AC",3915,3788,"Novo CAGED"
"2023-10","AL",15583,11420,"Novo CAGED"
"2023-10","AM",20125,17392,"Novo CAGED"
"2023-10","AP",3713,3260,"Novo CAGED"
"2023-10","BA",71894,65989,"Novo CAGED"
"2023-10","CE",47610,41480,"Novo CAGED"
"2023-10","DF",35858,30679,"Novo CAGED"
"2023-10","ES",41141,37717,"Novo CAGED"
"2023-10","GO",74489,73807,"Novo CAGED"
"2023-10","MA",20936,18579,"Novo CAGED"
"2023-10","MG",208034,203127,"Novo CAGED"
"2023-10","MS",31222,28957,"Novo CAGED"
"2023-10","MT",50197,48310,"Novo CAGED"
"2023-10","PA",37201,32338,"Novo CAGED"
"2023-10","PB",16801,13028,"Novo CAGED"
"2023-10","PE",49552,41280,"Novo CAGED"
"2023-10","PI",12400,10213,"Novo CAGED"
"2023-10","PR",149544,134599,"Novo CAGED"
"2023-10","RJ",127037,108234,"Novo CAGED"
"2023-10","RN",16808,14551,"Novo CAGED"
"2023-10","RO",12536,12132,"Novo CAGED"
"2023-10","RR",3332,3447,"Novo CAGED"
"2023-10","RS",115882,105116,"Novo CAGED"
"2023-10","SC",125333,113302,"Novo CAGED"
"2023-10","SE",10055,8452,"Novo CAGED"
"2023-10","SP",621054,551612,"Novo CAGED"
"2023-10","TO",10867,9109,"Novo CAGED"
"2023-11","AC",3790,3547,"Novo CAGED"
"2023-11","AL",14582,11748,"Novo CAGED"
"2023-11","AM",19630,17046,"Novo CAGED"
"2023-11","AP",3362,2948,"Novo CAGED"
