"Data";"cod_rgi";"UF";"Admissões";"Demissões"
"2020-09-01";250015;"PB";174;114
"2020-09-01";260001;"PE";24230;15734
"2020-09-01";260002;"PE";1410;610
"2020-09-01";260003;"PE";278;114
"2020-09-01";260004;"PE";159;120
"2020-09-01";260005;"PE";1508;284
"2020-09-01";260006;"PE";539;293
"2020-09-01";260007;"PE";5291;245
"2020-09-01";260008;"PE";120;81
"2020-09-01";260009;"PE";3385;2206
"2020-09-01";260010;"PE";564;373
"2020-09-01";260011;"PE";432;318
"2020-09-01";260012;"PE";423;303
"2020-09-01";260013;"PE";382;401
"2020-09-01";260014;"PE";185;108
"2020-09-01";260015;"PE";3958;1919
"2020-09-01";260016;"PE";235;172
"2020-09-01";260017;"PE";376;150
"2020-09-01";260018;"PE";2006;249
"2020-09-01";270001;"AL";8152;3513
"2020-09-01";270002;"AL";1730;265
"2020-09-01";270003;"AL";3146;334
"2020-09-01";270004;"AL";3616;175
"2020-09-01";270005;"AL";2363;249
"2020-09-01";270006;"AL";1514;44
"2020-09-01";270007;"AL";1704;1173
"2020-09-01";270008;"AL";90;70
"2020-09-01";270009;"AL";103;62
"2020-09-01";270010;"AL";72;36
"2020-09-01";270011;"AL";54;31
"2020-09-01";280001;"SE";6700;3934
"2020-09-01";280002;"SE";379;171
"2020-09-01";280003;"SE";136;320
"2020-09-01";280004;"SE";765;395
"2020-09-01";280005;"SE";564;240
"2020-09-01";280006;"SE";115;88
"2020-09-01";290001;"BA";24299;16722
"2020-09-01";290002;"BA";977;678
"2020-09-01";290003;"BA";799;423
"2020-09-01";290004;"BA";460;360
"2020-09-01";290005;"BA";314;192
"2020-09-01";290006;"BA";169;65
"2020-09-01";290007;"BA";1570;933
"2020-09-01";290008;"BA";1399;997
"2020-09-01";290009;"BA";1688;1245
"2020-09-01";290010;"BA";233;49
"2020-09-01";290011;"BA";2247;1377
"2020-09-01";290012;"BA";622;392
"2020-09-01";290013;"BA";493;367
"2020-09-01";290014;"BA";265;132
"2020-09-01";290015;"BA";643;241
"2020-09-01";290016;"BA";437;354
"2020-09-01";290017;"BA";151;432
"2020-09-01";290018;"BA";2622;2272
"2020-09-01";290019;"BA";321;330
"2020-09-01";290020;"BA";380;239
"2020-09-01";290021;"BA";391;76
"2020-09-01";290022;"BA";2775;1624
"2020-09-01";290023;"BA";336;172
"2020-09-01";290024;"BA";268;371
"2020-09-01";290025;"BA";182;52
"2020-09-01";290026;"BA";33;25
"2020-09-01";290027;"BA";31;46
"2020-09-01";290028;"BA";27;12
"2020-09-01";290029;"BA";4755;2560
"2020-09-01";290030;"BA";332;249
"2020-09-01";290031;"BA";537;157
"2020-09-01";290032;"BA";397;138
"2020-09-01";290033;"BA";269;274
"2020-09-01";290034;"BA";274;217
"2020-09-01";310001;"MG";54113;40738
"2020-09-01";310002;"MG";2925;2364
"2020-09-01";310003;"MG";3849;2586
"2020-09-01";310004;"MG";878;934
"2020-09-01";310005;"MG";1472;969
"2020-09-01";310006;"MG";3499;2562
"2020-09-01";310007;"MG";667;478
"2020-09-01";310008;"MG";379;288
"2020-09-01";310009;"MG";141;96
"2020-09-01";310010;"MG";521;463
"2020-09-01";310011;"MG";56;60
"2020-09-01";310012;"MG";82;51
"2020-09-01";310013;"MG";1185;843
"2020-09-01";310014;"MG";349;345
"2020-09-01";310015;"MG";257;139
"2020-09-01";310016;"MG";272;177
"2020-09-01";310017;"MG";145;93
"2020-09-01";310018;"MG";70;48
"2020-09-01";310019;"MG";23;19
"2020-09-01";310020;"MG";1962;1397
"2020-09-01";310021;"MG";263;217
"2020-09-01";310022;"MG";115;82
"2020-09-01";310023;"MG";259;199
"2020-09-01";310024;"MG";3982;2795
"2020-09-01";310025;"MG";787;660
"2020-09-01";310026;"MG";2028;1035
"2020-09-01";310027;"MG";4234;3562
"2020-09-01";310028;"MG";1385;920
"2020-09-01";310029;"MG";2143;1698
"2020-09-01";310030;"MG";717;664
"2020-09-01";310031;"MG";696;550
"2020-09-01";310032;"MG";675;410
"2020-09-01";310033;"MG";480;419
"2020-09-01";310034;"MG";223;144
"2020-09-01";310035;"MG";519;292
"2020-09-01";310036;"MG";148;90
"2020-09-01";310037;"MG";773;609
"2020-09-01";310038;"MG";1998;1432
"2020-09-01";310039;"MG";776;578
"2020-09-01";310040;"MG";1923;1454
"2020-09-01";310041;"MG";1308;972
"2020-09-01";310042;"MG";1373;1039
"2020-09-01";310043;"MG";1037;1009
"2020-09-01";310044;"MG";1162;870
"2020-09-01";310045;"MG";588;522
"2020-09-01";310046;"MG";670;550
"2020-09-01";310047;"MG";698;543
"2020-09-01";310048;"MG";444;422
"2020-09-01";310049;"MG";282;278
"2020-09-01";310050;"MG";6231;3871
"2020-09-01";310051;"MG";2283;1556
"2020-09-01";310052;"MG";747;629
"2020-09-01";310053;"MG";798;562
"2020-09-01";310054;"MG";168;135
"2020-09-01";310055;"MG";4053;2927
"2020-09-01";310056;"MG";1411;1355
"2020-09-01";310057;"MG";877;638
"2020-09-01";310058;"MG";250;247
"2020-09-01";310059;"MG";10501;8453
"2020-09-01";310060;"MG";780;753
"2020-09-01";310061;"MG";380;297
"2020-09-01";310062;"MG";4613;4094
"2020-09-01";310063;"MG";474;442
"2020-09-01";310064;"MG";868;1102
"2020-09-01";310065;"MG";7233;4843
"2020-09-01";310066;"MG";1174;959
"2020-09-01";310067;"MG";905;711
"2020-09-01";310068;"MG";1188;942
"2020-09-01";310069;"MG";651;418
"2020-09-01";310070;"MG";132;144
"2020-09-01";320001;"ES";17327;12152
"2020-09-01";320002;"ES";928;806
"2020-09-01";320003;"ES";869;812
"2020-09-01";320004;"ES";3546;2861
"2020-09-01";320005;"ES";1504;1245
"2020-09-01";320006;"ES";465;376
"2020-09-01";320007;"ES";2115;1597
"2020-09-01";320008;"ES";372;295
"2020-09-01";330001;"RJ";58736;54464
"2020-09-01";330002;"RJ";723;593
"2020-09-01";330003;"RJ";536;480
"2020-09-01";330004;"RJ";3684;2734
"2020-09-01";330005;"RJ";1128;991
"2020-09-01";330006;"RJ";447;360
"2020-09-01";330007;"RJ";2983;2001
"2020-09-01";330008;"RJ";1917;1421
"2020-09-01";330009;"RJ";883;817
"2020-09-01";330010;"RJ";2046;1841
"2020-09-01";330011;"RJ";571;560
"2020-09-01";330012;"RJ";301;230
"2020-09-01";330013;"RJ";1797;1309
"2020-09-01";330014;"RJ";3718;2768
"2020-09-01";350001;"SP";250427;213131
"2020-09-01";350002;"SP";7748;6387
"2020-09-01";350003;"SP";15442;11701
"2020-09-01";350004;"SP";1532;1085
"2020-09-01";350005;"SP";641;572
"2020-09-01";350006;"SP";1521;1058
"2020-09-01";350007;"SP";1578;1341
"2020-09-01";350008;"SP";1185;780
"2020-09-01";350009;"SP";7025;5411
"2020-09-01";350010;"SP";2390;1763
"2020-09-01";350011;"SP";1695;1759
"2020-09-01";350012;"SP";962;812
"2020-09-01";350013;"SP";3151;2159
"2020-09-01";350014;"SP";1225;1185
"2020-09-01";350015;"SP";1796;1161
"2020-09-01";350016;"SP";710;699
"2020-09-01";350017;"SP";314;246
"2020-09-01";350018;"SP";2789;2089
"2020-09-01";350019;"SP";949;713
"2020-09-01";350020;"SP";584;474
"2020-09-01";350021;"SP";226;269
"2020-09-01";350022;"SP";1865;1775
"2020-09-01";350023;"SP";2119;1315
"2020-09-01";350024;"SP";789;744
"2020-09-01";350025;"SP";8050;6571
"2020-09-01";350026;"SP";1698;1550
"2020-09-01";350027;"SP";1431;1020
"2020-09-01";350028;"SP";391;329
"2020-09-01";350029;"SP";604;593
"2020-09-01";350030;"SP";342;284
"2020-09-01";350031;"SP";13596;10816
"2020-09-01";350032;"SP";3222;2714
"2020-09-01";350033;"SP";3840;2532
"2020-09-01";350034;"SP";814;740
"2020-09-01";350035;"SP";387;307
"2020-09-01";350036;"SP";6053;4713
"2020-09-01";350037;"SP";4431;3357
"2020-09-01";350038;"SP";32005;25738
"2020-09-01";350039;"SP";11865;8759
"2020-09-01";350040;"SP";4958;4184
"2020-09-01";350041;"SP";3947;3539
"2020-09-01";350042;"SP";3517;2455
"2020-09-01";350043;"SP";3011;2371
"2020-09-01";350044;"SP";2219;1596
"2020-09-01";350045;"SP";2127;1566
"2020-09-01";350046;"SP";2974;2100
"2020-09-01";350047;"SP";870;692
"2020-09-01";350048;"SP";959;776
"2020-09-01";350049;"SP";8087;8085
"2020-09-01";350050;"SP";3861;3066
"2020-09-01";350051;"SP";2238;1666
"2020-09-01";350052;"SP";1235;1131
"2020-09-01";350053;"SP";506;316
"2020-09-01";410001;"PR";43271;36266
"2020-09-01";410002;"PR";1595;1396
"2020-09-01";410003;"PR";1466;837
"2020-09-01";410004;"PR";2101;1778
"2020-09-01";410005;"PR";225;184
"2020-09-01";410006;"PR";6229;5467
"2020-09-01";410007;"PR";2850;2538
"2020-09-01";410008;"PR";3038;2581
"2020-09-01";410009;"PR";2590;1702
"2020-09-01";410010;"PR";2749;2171
"2020-09-01";410011;"PR";536;344
"2020-09-01";410012;"PR";756;685
"2020-09-01";410013;"PR";1045;820
"2020-09-01";410014;"PR";8109;6488
"2020-09-01";410015;"PR";1723;1318
"2020-09-01";410016;"PR";1844;1372
"2020-09-01";410017;"PR";1171;1026
"2020-09-01";410018;"PR";1269;1036
"2020-09-01";410019;"PR";276;197
"2020-09-01";410020;"PR";263;209
"2020-09-01";410021;"PR";10673;8584
"2020-09-01";410022;"PR";1238;1043
"2020-09-01";410023;"PR";1719;1267
"2020-09-01";410024;"PR";718;761
"2020-09-01";410025;"PR";312;219
"2020-09-01";410026;"PR";377;250
"2020-09-01";410027;"PR";5591;4269
"2020-09-01";410028;"PR";1666;1148
"2020-09-01";410029;"PR";982;694
"2020-09-01";420001;"SC";15595;11789
"2020-09-01";420002;"SC";6115;4742
"2020-09-01";420003;"SC";3991;2781
"2020-09-01";420004;"SC";1416;1184
"2020-09-01";420005;"SC";2097;1738
"2020-09-01";420006;"SC";658;539
"2020-09-01";420007;"SC";6423;4947
"2020-09-01";420008;"SC";2013;1800
"2020-09-01";420009;"SC";1402;1315
"2020-09-01";420010;"SC";2196;1675
"2020-09-01";420011;"SC";1200;971
"2020-09-01";420012;"SC";660;477
"2020-09-01";420013;"SC";493;480
"2020-09-01";420014;"SC";1472;1016
"2020-09-01";420015;"SC";1898;1456
"2020-09-01";420016;"SC";16597;12047
"2020-09-01";420017;"SC";1880;1573
"2020-09-01";420018;"SC";2169;1780
"2020-09-01";420019;"SC";11648;8277
"2020-09-01";420020;"SC";10889;8244
"2020-09-01";420021;"SC";4395;2539
"2020-09-01";420022;"SC";2692;1984
"2020-09-01";420023;"SC";837;669
"2020-09-01";420024;"SC";350;272
"2020-09-01";430001;"RS";24425;21097
"2020-09-01";430002;"RS";10234;6391
"2020-09-01";430003;"RS";1594;1019
"2020-09-01";430004;"RS";2192;1090
"2020-09-01";430005;"RS";351;323
"2020-09-01";430006;"RS";727;514
"2020-09-01";430007;"RS";890;754
"2020-09-01";430008;"RS";379;407
"2020-09-01";430009;"RS";3863;2844
"2020-09-01";430010;"RS";682;435
"2020-09-01";430011;"RS";2050;1821
"2020-09-01";430012;"RS";303;252
"2020-09-01";430013;"RS";384;279
"2020-09-01";430014;"RS";177;132
"2020-09-01";430015;"RS";512;477
"2020-09-01";430016;"RS";396;352
"2020-09-01";430017;"RS";268;384
"2020-09-01";430018;"RS";1350;1045
"2020-09-01";430019;"RS";940;784
"2020-09-01";430020;"RS";781;602
"2020-09-01";430021;"RS";463;380
"2020-09-01";430022;"RS";198;152
"2020-09-01";430023;"RS";377;376
"2020-09-01";430024;"RS";195;147
"2020-09-01";430025;"RS";2107;1764
"2020-09-01";430026;"RS";1929;1466
"2020-09-01";430027;"RS";689;554
"2020-09-01";430028;"RS";1193;825
"2020-09-01";430029;"RS";572;564
"2020-09-01";430030;"RS";819;715
"2020-09-01";430031;"RS";252;182
"2020-09-01";430032;"RS";455;410
"2020-09-01";430033;"RS";308;210
"2020-09-01";430034;"RS";107;76
"2020-09-01";430035;"RS";211;174
"2020-09-01";430036;"RS";9620;7476
"2020-09-01";430037;"RS";3471;2602
"2020-09-01";430038;"RS";1317;938
"2020-09-01";430039;"RS";1078;1117
"2020-09-01";430040;"RS";3024;5358
"2020-09-01";430041;"RS";3545;2350
"2020-09-01";430042;"RS";88;100
"2020-09-01";430043;"RS";649;467
"2020-09-01";500001;"MS";8501;6917
"2020-09-01";500002;"MS";1895;1599
"2020-09-01";500003;"MS";927;948
"2020-09-01";500004;"MS";478;414
"2020-09-01";500005;"MS";3053;2572
"2020-09-01";500006;"MS";731;538
"2020-09-01";500007;"MS";745;503
"2020-09-01";500008;"MS";338;303
"2020-09-01";500009;"MS";180;169
"2020-09-01";500010;"MS";277;242
"2020-09-01";500011;"MS";394;298
"2020-09-01";500012;"MS";261;247
"2020-09-01";510001;"MT";9110;8059
"2020-09-01";510002;"MT";2590;2285
"2020-09-01";510003;"MT";540;549
"2020-09-01";510004;"MT";326;328
"2020-09-01";510005;"MT";737;688
"2020-09-01";510006;"MT";414;271
"2020-09-01";510007;"MT";3006;2376
"2020-09-01";510008;"MT";4763;3719
"2020-09-01";510009;"MT";1130;760
"2020-09-01";510010;"MT";678;560
"2020-09-01";510011;"MT";581;425
"2020-09-01";510012;"MT";511;327
"2020-09-01";510013;"MT";711;642
"2020-09-01";510014;"MT";591;462
"2020-09-01";510015;"MT";920;706
"2020-09-01";510016;"MT";3076;2615
"2020-09-01";510017;"MT";1623;1325
"2020-09-01";510018;"MT";265;219
"2020-09-01";520001;"GO";23272;18259
"2020-09-01";520002;"GO";4413;3390
"2020-09-01";520003;"GO";961;1447
"2020-09-01";520004;"GO";1365;1015
"2020-09-01";520005;"GO";494;393
"2020-09-01";520006;"GO";270;289
"2020-09-01";520007;"GO";1149;1287
"2020-09-01";520008;"GO";894;627
"2020-09-01";520009;"GO";186;165
"2020-09-01";520010;"GO";3295;2741
"2020-09-01";520011;"GO";1780;1370
"2020-09-01";520012;"GO";385;416
"2020-09-01";520013;"GO";299;223
"2020-09-01";520014;"GO";406;270
"2020-09-01";520015;"GO";607;636
"2020-09-01";520016;"GO";426;313
"2020-09-01";520017;"GO";502;405
"2020-09-01";520018;"GO";1384;1055
"2020-09-01";520019;"GO";1716;1401
"2020-09-01";520020;"GO";1001;956
"2020-09-01";520021;"GO";242;244
"2020-09-01";520022;"GO";140;127
"2020-09-01";530001;"DF";20494;17763
"2020-10-01";110001;"RO";2870;2313
"2020-10-01";110002;"RO";947;645
"2020-10-01";110003;"RO";435;389
"2020-10-01";110004;"RO";1463;1251
"2020-10-01";110005;"RO";1809;1564
"2020-10-01";110006;"RO";1222;949
"2020-10-01";120001;"AC";2094;1303
"2020-10-01";120002;"AC";129;156
"2020-10-01";120003;"AC";83;65
"2020-10-01";120004;"AC";184;155
"2020-10-01";120005;"AC";95;46
"2020-10-01";130001;"AM";15347;9716
"2020-10-01";130002;"AM";11;12
"2020-10-01";130003;"AM";45;44
"2020-10-01";130004;"AM";84;90
"2020-10-01";130005;"AM";56;41
"2020-10-01";130006;"AM";32;22
"2020-10-01";130007;"AM";2;19
"2020-10-01";130008;"AM";24;30
"2020-10-01";130009;"AM";104;140
"2020-10-01";130010;"AM";133;97
"2020-10-01";130011;"AM";175;133
"2020-10-01";140001;"RR";2482;1854
"2020-10-01";140002;"RR";34;27
"2020-10-01";140003;"RR";80;53
"2020-10-01";140004;"RR";22;11
"2020-10-01";150001;"PA";12897;9492
"2020-10-01";150002;"PA";22;20
"2020-10-01";150003;"PA";1039;482
"2020-10-01";150004;"PA";1506;983
"2020-10-01";150005;"PA";92;79
"2020-10-01";150006;"PA";418;207
"2020-10-01";150007;"PA";1006;683
"2020-10-01";150008;"PA";82;28
"2020-10-01";150009;"PA";2348;1498
"2020-10-01";150010;"PA";4335;2593
"2020-10-01";150011;"PA";646;315
"2020-10-01";150012;"PA";707;662
"2020-10-01";150013;"PA";387;224
"2020-10-01";150014;"PA";453;313
"2020-10-01";150015;"PA";1218;781
"2020-10-01";150016;"PA";761;631
"2020-10-01";150017;"PA";708;279
"2020-10-01";150018;"PA";645;573
"2020-10-01";150019;"PA";56;32
"2020-10-01";150020;"PA";94;75
"2020-10-01";150021;"PA";16;10
"2020-10-01";160001;"AP";1993;1137
"2020-10-01";160002;"AP";16;10
"2020-10-01";160003;"AP";22;15
"2020-10-01";160004;"AP";41;73
"2020-10-01";170001;"TO";2403;1948
"2020-10-01";170002;"TO";371;382
"2020-10-01";170003;"TO";463;380
"2020-10-01";170004;"TO";72;77
"2020-10-01";170005;"TO";1693;1072
"2020-10-01";170006;"TO";155;126
"2020-10-01";170007;"TO";137;121
"2020-10-01";170008;"TO";138;53
"2020-10-01";170009;"TO";75;65
"2020-10-01";170010;"TO";718;490
"2020-10-01";170011;"TO";51;58
"2020-10-01";210001;"MA";8136;5968
"2020-10-01";210002;"MA";159;56
"2020-10-01";210003;"MA";155;103
"2020-10-01";210004;"MA";162;63
"2020-10-01";210005;"MA";63;40
"2020-10-01";210006;"MA";205;25
"2020-10-01";210007;"MA";164;39
"2020-10-01";210008;"MA";2;9
"2020-10-01";210009;"MA";517;222
"2020-10-01";210010;"MA";393;236
"2020-10-01";210011;"MA";126;85
"2020-10-01";210012;"MA";332;157
"2020-10-01";210013;"MA";368;202
"2020-10-01";210014;"MA";379;184
"2020-10-01";210015;"MA";203;125
"2020-10-01";210016;"MA";314;112
"2020-10-01";210017;"MA";128;63
"2020-10-01";210018;"MA";44;19
"2020-10-01";210019;"MA";2353;1612
"2020-10-01";210020;"MA";373;156
"2020-10-01";210021;"MA";750;385
"2020-10-01";210022;"MA";954;647
"2020-10-01";220001;"PI";6021;3306
"2020-10-01";220002;"PI";157;77
"2020-10-01";220003;"PI";121;50
"2020-10-01";220004;"PI";28;24
"2020-10-01";220005;"PI";17;7
"2020-10-01";220006;"PI";513;316
"2020-10-01";220007;"PI";124;76
"2020-10-01";220008;"PI";43;25
"2020-10-01";220009;"PI";386;229
"2020-10-01";220010;"PI";56;88
"2020-10-01";220011;"PI";45;29
"2020-10-01";220012;"PI";38;31
"2020-10-01";220013;"PI";77;33
"2020-10-01";220014;"PI";212;144
"2020-10-01";220015;"PI";92;160
"2020-10-01";220016;"PI";135;83
"2020-10-01";220017;"PI";419;134
"2020-10-01";220018;"PI";298;162
"2020-10-01";220019;"PI";36;384
"2020-10-01";230001;"CE";31956;20629
"2020-10-01";230002;"CE";523;233
"2020-10-01";230003;"CE";185;100
"2020-10-01";230004;"CE";202;134
"2020-10-01";230005;"CE";72;94
"2020-10-01";230006;"CE";645;382
"2020-10-01";230007;"CE";1891;865
"2020-10-01";230008;"CE";474;322
"2020-10-01";230009;"CE";378;227
"2020-10-01";230010;"CE";50;51
"2020-10-01";230011;"CE";2305;1669
"2020-10-01";230012;"CE";232;179
"2020-10-01";230013;"CE";173;121
"2020-10-01";230014;"CE";97;53
"2020-10-01";230015;"CE";2505;880
"2020-10-01";230016;"CE";496;199
"2020-10-01";230017;"CE";453;136
